EmployeeMonthID,EmployeeID,EmployeeName,Gender,BirthDate,HireDate,ExitDate,EmploymentStatus,PriorExperienceYears,JobLevel,DepartmentID,DepartmentName,JobRoleID,JobTitle,MonthStartDate,ActiveWorkDays,MonthlySalaryRate,SalaryPaid,BonusAmount,OvertimeHours,AbsenceDays,TrainingHours,PerformanceScore
EMP0154-2024-06,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2024-06-01,20,34723.07,34723.07,0,6,0,8,3
EMP0154-2024-07,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2024-07-01,23,34723.07,34723.07,4930.19,0,3,3,4
EMP0154-2024-08,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2024-08-01,22,34723.07,34723.07,0,4,3,7,3
EMP0154-2024-09,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2024-09-01,21,34723.07,34723.07,0,10,0,0,3
EMP0154-2024-10,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2024-10-01,23,34723.07,34723.07,4436.26,13,0,7,3
EMP0154-2024-11,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2024-11-01,21,34723.07,34723.07,0,25,0,0,3
EMP0154-2024-12,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2024-12-01,22,34723.07,34723.07,2220.63,39,4,0,3
EMP0154-2025-01,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-01-01,23,36164.55,36164.55,0,10,0,2,2
EMP0154-2025-02,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-02-01,20,36164.55,36164.55,0,0,3,7,3
EMP0154-2025-03,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-03-01,21,36164.55,36164.55,0,6,0,5,3
EMP0154-2025-04,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-04-01,22,36164.55,36164.55,5112.52,7,0,0,3
EMP0154-2025-05,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-05-01,22,36164.55,36164.55,0,9,0,3,4
EMP0154-2025-06,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-06-01,21,36164.55,36164.55,4739.2,21,0,0,3
EMP0154-2025-07,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-07-01,23,36164.55,36164.55,0,20,3,13,3
EMP0154-2025-08,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-08-01,21,36164.55,36164.55,0,12,2,0,4
EMP0154-2025-09,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-09-01,22,36164.55,36164.55,3104.66,1,3,1,3
EMP0154-2025-10,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-10-01,23,36164.55,36164.55,1475.1,0,1,2,3
EMP0154-2025-11,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-11-01,20,36164.55,36164.55,0,27,2,0,3
EMP0154-2025-12,EMP0154,Courtney Jørgensen,Female,1986-08-16,2019-02-10,,Active,9,4,DEP05,Marketing,JOB09,Marketing Specialist,2025-12-01,23,36164.55,36164.55,0,0,1,0,3
EMP0155-2024-05,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-05-01,23,13389.3,13389.3,0,21,0,2,4
EMP0155-2024-06,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-06-01,20,13389.3,13389.3,289.35,0,3,6,3
EMP0155-2024-07,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-07-01,23,13389.3,13389.3,0,7,2,7,2
EMP0155-2024-08,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-08-01,22,13389.3,13389.3,0,0,4,15,3
EMP0155-2024-09,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-09-01,21,13389.3,13389.3,0,0,4,0,4
EMP0155-2024-10,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-10-01,23,13389.3,13389.3,0,33,0,0,3
EMP0155-2024-11,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-11-01,21,13389.3,13389.3,0,10,1,4,3
EMP0155-2024-12,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2024-12-01,22,13389.3,13389.3,1482.4,0,0,4,3
EMP0155-2025-01,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-01-01,23,14266.67,14266.67,0,0,1,0,3
EMP0155-2025-02,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-02-01,20,14266.67,14266.67,1091.52,0,3,10,4
EMP0155-2025-03,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-03-01,21,14266.67,14266.67,0,2,1,6,4
EMP0155-2025-04,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-04-01,22,14266.67,14266.67,0,20,2,5,3
EMP0155-2025-05,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-05-01,22,14266.67,14266.67,1628.35,10,0,2,3
EMP0155-2025-06,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-06-01,21,14266.67,14266.67,1912.23,0,0,0,3
EMP0155-2025-07,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-07-01,23,14266.67,14266.67,0,10,0,2,3
EMP0155-2025-08,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-08-01,21,14266.67,14266.67,0,9,2,3,3
EMP0155-2025-09,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-09-01,22,14266.67,14266.67,1328.09,24,0,13,4
EMP0155-2025-10,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-10-01,23,14266.67,14266.67,1304,0,0,0,3
EMP0155-2025-11,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-11-01,20,14266.67,14266.67,1284.61,23,0,8,3
EMP0155-2025-12,EMP0155,Sawsan Lindqvist,Female,1992-11-16,2024-05-01,,Active,2,2,DEP06,Operations,JOB11,Operations Coordinator,2025-12-01,23,14266.67,14266.67,0,0,0,0,4
EMP0156-2024-01,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-01-01,23,43659.54,43659.54,2207.81,38,0,16,4
EMP0156-2024-02,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-02-01,21,43659.54,43659.54,0,22,3,0,3
EMP0156-2024-03,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-03-01,21,43659.54,43659.54,0,36,1,1,3
EMP0156-2024-04,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-04-01,22,43659.54,43659.54,921.78,8,3,0,4
EMP0156-2024-05,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-05-01,23,43659.54,43659.54,0,12,0,7,3
EMP0156-2024-06,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-06-01,20,43659.54,43659.54,0,0,0,6,3
EMP0156-2024-07,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-07-01,23,43659.54,43659.54,0,10,0,0,3
EMP0156-2024-08,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-08-01,22,43659.54,43659.54,0,4,2,5,3
EMP0156-2024-09,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-09-01,21,43659.54,43659.54,0,0,0,3,3
EMP0156-2024-10,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-10-01,23,43659.54,43659.54,0,8,3,4,4
EMP0156-2024-11,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-11-01,21,43659.54,43659.54,0,11,3,6,3
EMP0156-2024-12,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2024-12-01,22,43659.54,43659.54,0,0,0,0,3
EMP0156-2025-01,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-01-01,23,47099.32,47099.32,0,0,0,0,4
EMP0156-2025-02,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-02-01,20,47099.32,47099.32,0,8,0,12,3
EMP0156-2025-03,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-03-01,21,47099.32,47099.32,6498.62,40,0,0,3
EMP0156-2025-04,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-04-01,22,47099.32,47099.32,0,0,0,0,3
EMP0156-2025-05,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-05-01,22,47099.32,47099.32,0,16,0,0,4
EMP0156-2025-06,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-06-01,21,47099.32,47099.32,5924.84,0,0,4,3
EMP0156-2025-07,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-07-01,23,47099.32,47099.32,5643.19,0,2,13,4
EMP0156-2025-08,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-08-01,21,47099.32,47099.32,0,4,0,0,4
EMP0156-2025-09,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-09-01,22,47099.32,47099.32,0,0,1,11,3
EMP0156-2025-10,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-10-01,23,47099.32,47099.32,0,21,0,0,3
EMP0156-2025-11,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-11-01,20,47099.32,47099.32,0,3,3,0,3
EMP0156-2025-12,EMP0156,Sara Oyono,Female,1969-08-20,2021-09-11,,Active,19,4,DEP06,Operations,JOB11,Operations Coordinator,2025-12-01,23,47099.32,47099.32,5467.86,21,1,0,3
EMP0157-2024-01,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-01-01,23,15102.61,15102.61,2146.02,19,1,0,4
EMP0157-2024-02,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-02-01,21,15102.61,15102.61,0,0,0,0,3
EMP0157-2024-03,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-03-01,21,15102.61,15102.61,0,0,0,0,4
EMP0157-2024-04,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-04-01,22,15102.61,15102.61,0,0,0,6,3
EMP0157-2024-05,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-05-01,23,15102.61,15102.61,0,0,0,14,4
EMP0157-2024-06,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-06-01,20,15102.61,15102.61,0,0,0,0,4
EMP0157-2024-07,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-07-01,23,15102.61,15102.61,0,23,0,0,4
EMP0157-2024-08,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-08-01,22,15102.61,15102.61,1649.08,0,2,4,4
EMP0157-2024-09,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-09-01,21,15102.61,15102.61,0,0,2,0,4
EMP0157-2024-10,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-10-01,23,15102.61,15102.61,0,0,2,1,3
EMP0157-2024-11,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-11-01,21,15102.61,15102.61,0,24,0,0,3
EMP0157-2024-12,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2024-12-01,22,15102.61,15102.61,0,5,0,10,4
EMP0157-2025-01,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-01-01,23,16264.93,16264.93,1140.37,1,1,0,3
EMP0157-2025-02,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-02-01,20,16264.93,16264.93,593.26,8,0,10,4
EMP0157-2025-03,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-03-01,21,16264.93,16264.93,751.39,3,0,2,4
EMP0157-2025-04,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-04-01,22,16264.93,16264.93,0,5,0,0,4
EMP0157-2025-05,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-05-01,22,16264.93,16264.93,0,0,1,11,4
EMP0157-2025-06,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-06-01,21,16264.93,16264.93,2209.67,6,2,8,4
EMP0157-2025-07,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-07-01,23,16264.93,16264.93,0,12,0,4,4
EMP0157-2025-08,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-08-01,21,16264.93,16264.93,422.87,19,0,0,3
EMP0157-2025-09,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-09-01,22,16264.93,16264.93,0,22,3,0,4
EMP0157-2025-10,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-10-01,23,16264.93,16264.93,0,8,0,5,3
EMP0157-2025-11,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-11-01,20,16264.93,16264.93,0,16,1,1,4
EMP0157-2025-12,EMP0157,Rudy Montoya,Male,1978-11-18,2020-01-04,,Active,5,2,DEP06,Operations,JOB11,Operations Coordinator,2025-12-01,23,16264.93,16264.93,0,16,0,5,4
EMP0158-2024-05,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-05-01,12,9473.27,4942.58,0,8,2,0,4
EMP0158-2024-06,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-06-01,20,9473.27,9473.27,0,0,0,3,4
EMP0158-2024-07,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-07-01,23,9473.27,9473.27,912.34,0,2,5,4
EMP0158-2024-08,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-08-01,22,9473.27,9473.27,0,8,0,0,4
EMP0158-2024-09,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-09-01,21,9473.27,9473.27,0,13,4,12,4
EMP0158-2024-10,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-10-01,23,9473.27,9473.27,621.57,9,0,12,4
EMP0158-2024-11,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-11-01,21,9473.27,9473.27,1322.31,1,1,0,3
EMP0158-2024-12,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2024-12-01,22,9473.27,9473.27,0,11,0,7,3
EMP0158-2025-01,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-01-01,23,10417.87,10417.87,0,5,0,6,4
EMP0158-2025-02,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-02-01,20,10417.87,10417.87,0,0,1,2,4
EMP0158-2025-03,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-03-01,21,10417.87,10417.87,0,1,3,1,4
EMP0158-2025-04,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-04-01,22,10417.87,10417.87,1465.1,37,0,0,4
EMP0158-2025-05,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-05-01,22,10417.87,10417.87,0,39,0,0,4
EMP0158-2025-06,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-06-01,21,10417.87,10417.87,1357.03,8,1,1,3
EMP0158-2025-07,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-07-01,23,10417.87,10417.87,0,6,1,3,3
EMP0158-2025-08,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-08-01,21,10417.87,10417.87,0,1,1,0,3
EMP0158-2025-09,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-09-01,22,10417.87,10417.87,0,34,1,5,4
EMP0158-2025-10,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-10-01,23,10417.87,10417.87,0,0,0,0,4
EMP0158-2025-11,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-11-01,20,10417.87,10417.87,1106.02,10,1,4,4
EMP0158-2025-12,EMP0158,Thomas Gauci,Male,1998-08-15,2024-05-16,,Active,1,1,DEP02,Finance,JOB03,Accountant,2025-12-01,23,10417.87,10417.87,370.38,0,0,0,4
EMP0159-2024-01,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-01-01,23,8237.39,8237.39,0,0,0,0,3
EMP0159-2024-02,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-02-01,21,8237.39,8237.39,0,9,0,6,4
EMP0159-2024-03,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-03-01,21,8237.39,8237.39,0,0,0,14,3
EMP0159-2024-04,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-04-01,22,8237.39,8237.39,0,0,3,8,3
EMP0159-2024-05,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-05-01,23,8237.39,8237.39,0,7,0,2,3
EMP0159-2024-06,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-06-01,20,8237.39,8237.39,0,15,1,7,3
EMP0159-2024-07,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-07-01,23,8237.39,8237.39,0,0,1,0,3
EMP0159-2024-08,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-08-01,22,8237.39,8237.39,0,7,0,9,3
EMP0159-2024-09,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-09-01,21,8237.39,8237.39,0,0,0,3,2
EMP0159-2024-10,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-10-01,23,8237.39,8237.39,438.82,0,1,0,3
EMP0159-2024-11,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-11-01,21,8237.39,8237.39,0,23,0,6,3
EMP0159-2024-12,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2024-12-01,22,8237.39,8237.39,0,1,0,2,3
EMP0159-2025-01,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-01-01,23,8937.14,8937.14,0,0,2,0,4
EMP0159-2025-02,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-02-01,20,8937.14,8937.14,0,24,2,8,3
EMP0159-2025-03,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-03-01,21,8937.14,8937.14,0,0,1,3,2
EMP0159-2025-04,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-04-01,22,8937.14,8937.14,0,0,1,0,3
EMP0159-2025-05,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-05-01,22,8937.14,8937.14,1199.81,7,1,2,3
EMP0159-2025-06,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-06-01,21,8937.14,8937.14,0,37,1,9,3
EMP0159-2025-07,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-07-01,23,8937.14,8937.14,0,0,0,0,4
EMP0159-2025-08,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-08-01,21,8937.14,8937.14,0,19,0,2,3
EMP0159-2025-09,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-09-01,22,8937.14,8937.14,0,0,4,0,3
EMP0159-2025-10,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-10-01,23,8937.14,8937.14,0,13,1,0,3
EMP0159-2025-11,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-11-01,20,8937.14,8937.14,812.99,0,0,0,3
EMP0159-2025-12,EMP0159,Samuel Janežič,Male,1982-11-24,2018-05-14,,Active,0,1,DEP03,Information Technology,JOB06,IT Support Specialist,2025-12-01,23,8937.14,8937.14,0,0,0,1,3
EMP0160-2024-01,EMP0160,Upendo Kjellberg,Female,1992-02-27,2023-02-05,,Active,5,3,DEP03,Information Technology,JOB06,IT Support Specialist,2024-01-01,23,19940.32,19940.32,0,1,2,0,3
